,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1498,:) (: Mark :) (:♔♔,@pollomar09,2021-12-20T23:32:20.000Z,":) (: Mark :) (:♔♔
@pollomar09
·
20 dic.","@Davivienda
  soluciones, las disculpas  no ,nos  devuelve el tiempo  perdido en  una fila eterna  .#DaviPlata
1
1
1",,1,1,1,[],https://twitter.com/pollomar09/status/1473073815982944262
1499,Guillermo Baquero R,@gbaquerorincon,2021-12-20T22:58:08.000Z,"Guillermo Baquero R
@gbaquerorincon
·
20 dic.","En respuesta a 
@wilsonariasc
 y 
@Davivienda
Dr  son capaces de alterar una promesa de compraventa firmada, con arras de negocio y ejercer presión para que un tribunal los absuelva teniendo pruebas grafológicas de la falsificación y prueba forense del texto que alteraron. Que poder¡¡¡, fallan en contra de las victimas.
1",,,1,,[],https://twitter.com/gbaquerorincon/status/1473065206347620352
1500,Edwin Alberto Martínez Garzón,@EdwinAl83526126,2021-12-20T03:25:52.000Z,"Edwin Alberto Martínez Garzón
@EdwinAl83526126
·
19 dic.","@DaviPlata
 Buenas noches, realice un retiro en un cajero Davivienda del centro comercial Casablanca, me débito el dinero en dos ocasiones, pero no me salió el dinero.
Que debo hacer .

Gracias
2",,2,,,[],https://twitter.com/EdwinAl83526126/status/1472770197660614660
1501,Fabio Fernando,@FabioFernandoH1,2021-12-20T12:10:22.000Z,"Fabio Fernando
@FabioFernandoH1
·
20 dic.","Día 41 la app 
@DaviPlata
 de 
@Davivienda
 retiene secuestrado mi dinero, supuestamente por procesos para los cuales no tienen logística necesaria. Mientras tanto sigo sin poder usar mi dinero. Tengan precaución, no pierdan su dinero, app sin vigilancia por parte de 
@SFCsupervisor
2
1",,2,1,,[],https://twitter.com/FabioFernandoH1/status/1472902190884958214
1502,Claramente,@monis210377,2021-12-20T18:48:48.000Z,"Claramente
@monis210377
·
20 dic.","En respuesta a 
@Davivienda
Que banco tan elitista. Y la pobre gentesita que no tiene para sacar los 50 MIL O MILTIPLOS DE 50 MIL. Con ellos que",,,,,[],https://twitter.com/monis210377/status/1473002463208919043
1503,Enzo Villa,@EnzoVil45091798,2021-12-20T22:15:00.000Z,"Enzo Villa
@EnzoVil45091798
·
20 dic.","En respuesta a 
@Davivienda
Es increíble que la aplicación del Banco, a tod hora con un mensaje comunicación no disponible, esto viene presentándose hace mucho tiempo, he quedado dos veces varado por está situación que se convirtió en una pesadilla para el cliente.",,,,,[],https://twitter.com/EnzoVil45091798/status/1473054352000569346
1504,AndrezZzZzz,@andresjuliodiaz,2021-12-20T15:20:31.000Z,"AndrezZzZzz
@andresjuliodiaz
·
20 dic.","En respuesta a 
@ntcoral
 y 
@Davivienda
Estoy igual, toda la mañana intentando.
1
1",,1,,1,[],https://twitter.com/andresjuliodiaz/status/1472950044731097100
1505,arturo obregon,@OBREGONARTURO,2021-12-20T00:36:45.000Z,"arturo obregon
@OBREGONARTURO
·
19 dic.","En respuesta a 
@wilsonariasc
 y 
@Davivienda
Dr. Arias.  Cuando los directivos  y abogados de Davivienda consideran y declaran frente a un  tribunal  arbitral   que falsificar un documento es un evento INANE  y el Tribunal Arbitral acoge  ese razonamiento, la situacion  de desamparo  ciudadano  es  absoluto",,,,,[],https://twitter.com/OBREGONARTURO/status/1472727638884106254
1506,Misia Bertie,@Perenguena,2021-12-20T15:09:43.000Z,"Misia Bertie
@Perenguena
·
20 dic.","Los infelices de 
@Davivienda
 siguen quitándole a la gente servicios en oficinas que tienen vacías, para obligarlos a filas de más de 60 personas bajo el sol.
Tienen la infraestructura pero la gente les importa cinco
2",,2,,,[],https://twitter.com/Perenguena/status/1472947325484126209
1507,Karen,@balvinparce,2021-12-20T18:59:32.000Z,"Karen
@balvinparce
·
20 dic.","Me bloquearon la cuenta de 
@Davivienda
, fui al banco y están sin sistema. Ahora no puedo usar mi dinero hasta que desbloquee la cuenta y no hay más opciones que ir a la oficina.
2",▪ 🤡,2,,,[],https://twitter.com/balvinparce/status/1473005161194917897
1508,Oscar Nicolas,@oscarnicolasupm,2021-12-20T04:39:53.000Z,"Oscar Nicolas
@oscarnicolasupm
·
19 dic.","En respuesta a 
@thevisor2015
Grotesco, chavacano, que piensa que es Colombia? Davivienda en el lugar equivocado",,,,,[],https://twitter.com/oscarnicolasupm/status/1472788824665337857
1509,Manuel Celis,@EnKunfuncion,2021-12-20T15:00:12.000Z,"Manuel Celis
@EnKunfuncion
·
20 dic.","En respuesta a 
@Davivienda
Ya se los escribí al privado y no me han dado ninguna solución",,,,,[],https://twitter.com/EnKunfuncion/status/1472944933548007429
1510,arturo obregon,@OBREGONARTURO,2021-12-20T01:16:02.000Z,"arturo obregon
@OBREGONARTURO
·
19 dic.","En respuesta a 
@wilsonariasc
Desconcertante que pese a abundantisima prueba  sobre multiples delitos cometidos por  Davivienda  presentadas al tribunal arbitral,  y  a que este ordenara compulsa de copias a la fiscalia, al hallarse probadas  las falsificaciones, el laudo se produzca contra las victimas",,,,,[],https://twitter.com/OBREGONARTURO/status/1472737523013197832
1511,Magallanes,@_Maga11anes,2021-12-20T03:20:47.000Z,"Magallanes
@_Maga11anes
·
19 dic.","En respuesta a 
@Davivienda
Voy a registrarlo en 
@SFCsupervisor",,,,,[],https://twitter.com/_Maga11anes/status/1472768919320645636
1512,IvÁn Rodríguez,@IvanRodriguez7M,2021-12-20T16:49:03.000Z,"IvÁn Rodríguez
@IvanRodriguez7M
·
20 dic.","En respuesta a 
@ingsis_john
 y 
@Davivienda
Davivienda, ando en las mismas. PSE me funcionó hace un momento sin novedad en otra cuenta
1",,1,,,[],https://twitter.com/IvanRodriguez7M/status/1472972324295041032
1513,Carlos Hernández,@Calfre_hdz,2021-12-20T18:25:25.000Z,"Carlos Hernández
@Calfre_hdz
·
20 dic.","En respuesta a 
@SSF_ElSalvador
Hola, donde puedo denunciar aparte del banco Davivienda de que me sacaron dinero de mi cuenta de ahorros sin mi consentimiento ya que el banco no me ha dado resolución.
1",,1,,,[],https://twitter.com/Calfre_hdz/status/1472996576725549064
1514,H,@hijo_de_nix,2021-12-20T18:46:34.000Z,"H
@hijo_de_nix
·
20 dic.","@Davivienda
 díganle a la asesora Laura que si no le gusta trabajar en servicio al cliente que renuncie, que no sea payasa de colgar la llamada, gracias.
1",,1,,,[],https://twitter.com/hijo_de_nix/status/1473001897778982917
1515,Natalia TC,@ntcoral,2021-12-20T15:11:09.000Z,"Natalia TC
@ntcoral
·
20 dic.","En respuesta a 
@Davivienda
No llegan los números de confirmación, se pierde el tiempo llamando. Un desastre
2
1",,2,,1,[],https://twitter.com/ntcoral/status/1472947688769564674
1516,Gomez ن †,@sergiogomezf,2021-12-20T16:29:42.000Z,"Gomez ن †
@sergiogomezf
·
20 dic.","@Davivienda
 buen día, les deje un DM
1",⚓,1,,,[],https://twitter.com/sergiogomezf/status/1472967457509986304
1517,Fabio Fernando,@FabioFernandoH1,2021-12-20T12:20:05.000Z,"Fabio Fernando
@FabioFernandoH1
·
20 dic.","Respondiendo a 
@Monajaneth
 @DaviPlata
 y 2 más
No, si fuera tan fácil... Ya se habría solucionado el problema y 
@DaviPlata
 no tendría secuestrado mi dinero. Como dice el twit es algo para lo que 
@Davivienda
 no tienen  la logística necesaria y obligan a sus usuarios o a desplazarse generando grandes gastos o te retienen el $.
1",,,,1,[],https://twitter.com/FabioFernandoH1/status/1472904636466089992
1518,Jennifer Hernandez,@senorasalvaje,2021-12-20T20:09:18.000Z,"Jennifer Hernandez
@senorasalvaje
·
20 dic.","En respuesta a 
@Davivienda
Pues les escribí desde las 12 y a pesar d enviar la info q ahí me piden, vuelven y me la piden y adicional me dicen q enviaran un código q a las 3pm no a llegado, no se si es que pusieron el mensaje que me contactara para quedar bien, pero ya en privado no hay nada d diligencia",,,,,[],https://twitter.com/senorasalvaje/status/1473022721487429634
1519,Roberto M Riveros A,@robertoriverosa,2021-12-20T15:24:39.000Z,"Roberto M Riveros A
@robertoriverosa
·
20 dic.","@BANCOLOMBIA
 Me parece 1 bofetada a los colombianos q me cobren 8 mil pesos más 4 x 1 mil x transferir mi dinero de mi cuenta en 
@Bancolombia
 a mi cuenta en 
@Davivienda
! ¿Acaso se acabó la pandemia #china?Cero RSE y RSC como siempre!El Dr Mora sigue en mora con los colombianos!
3",,3,,,[],https://twitter.com/robertoriverosa/status/1472951085295968261
1520,José de Jesús Diaz Moncada,@jjdiazm65,2021-12-20T19:52:56.000Z,"José de Jesús Diaz Moncada
@jjdiazm65
·
20 dic.","En respuesta a 
@RamirezcLawyer
 y 
@Bancolombia
Y el problema es que debo seguir en 
@Davivienda
 que es incluso igual o peor de malo en atención...
1",,,,1,[],https://twitter.com/jjdiazm65/status/1473018600525025287
1521,Alejandro Quintero Rubiano,@QuinteroRubiano,2021-12-20T17:37:30.000Z,"Alejandro Quintero Rubiano
@QuinteroRubiano
·
20 dic.","En respuesta a 
@Marianiniecheve
 @SegurosBolivar
 y 
@Davivienda
Creo que la superintendencia financiera está en la obligación de atender tu caso, incluso se puede hacer por internet. Ojalá te sirva de algo, mientras te RT. Arre mula. Me llamo Iván.",,,,,[],https://twitter.com/QuinteroRubiano/status/1472984517338087431
1522,Davivienda Corredores,@davicorredores,2021-12-20T22:01:16.000Z,"Davivienda Corredores
@davicorredores
·
20 dic.","#MisFinanzasParaInvertir ¿Usted cuantos meses puede vivir sin trabajar? Para medir la riqueza no se trata de cuánto dinero se tiene, sino cómo se genera. Conozca más aquí:
misfinanzasparainvertir.com
¿Qué tiempo sobrevivo si no trabajo más? - Mis Finanzas para Invertir
Esta pregunta ha llevado a expertos en planeación financiera a encontrar una nueva fórmula para medir la riqueza, en la cual lo importante no es cuánto dinero se tiene, sino cómo se genera ese...
4",,,,4,['https://pbs.twimg.com/card_img/1473050898779807753/p7J5QDqp?format=jpg&name=small'],https://twitter.com/davicorredores/status/1473050895533453315
1523,Mumm-Ra,@MummRa78675541,2021-12-20T23:23:14.000Z,"Mumm-Ra
@MummRa78675541
·
20 dic.","En respuesta a 
@jsanchezcristo
#EstoyHastaLaCoronilla con las ratas de 
@DaviPlata
 roban y roban....nadie responde y 
@SFCsupervisor
 mirando para otro lado con 
@Davivienda
 que mierda
1
1",,,1,1,[],https://twitter.com/MummRa78675541/status/1473071524441636868
1524,Davivienda Corredores,@davicorredores,2021-12-20T17:45:12.000Z,"Davivienda Corredores
@davicorredores
·
20 dic.","Después de lo sucedido en la pandemia, junto con nuestros clientes, vamos a a aportar esta navidad un poco de felicidad y esperanza para Colombia. Descúbralo aquí: https://youtu.be/wdLLLJLNH5E #NavidadDaviviendaCorredores
2",,,,2,['https://pbs.twimg.com/media/FHEZX9rXMAYmRaI?format=jpg&name=small'],https://twitter.com/davicorredores/status/1472986456423608337
1525,Ser árbol,@servil666,2021-12-20T01:14:44.000Z,"Ser árbol
@servil666
·
19 dic.","Respondiendo a 
@lucholarrompe
 @AndrsFelipeCa10
 y 5 más
No es cierto lo que menciona de los intereses. Revise las tasas en latinoamerica. Colombia está por debajo del promedio lejos.
Lo que sí es cierto es que en colombia se legisla en favor de los bancos.
1",,1,,,[],https://twitter.com/servil666/status/1472737194779594752
1526,Davivienda Escucha,@DaviEscucha,2021-12-20T23:14:11.000Z,"Davivienda Escucha
@DaviEscucha
·
20 dic.","En respuesta a 
@zildride
Buenas tardes. Lamentamos este tipo de inconvenientes. Por favor escribanos por mensaje privado para validar su caso. Quedamos atentos.",,,,,[],https://twitter.com/DaviEscucha/status/1473069245407715329
1527,efecty,@EfectyOficial,2021-12-20T18:13:13.000Z,"efecty
@EfectyOficial
·
20 dic.","En respuesta a 
@ElizabethGarrot
¡Hola! Por favor consulta directamente con Prosperidad social o Davivienda cual es el documento autorizado para el retiro del incentivo. ¡feliz día! Recuerda que en Efecty giramos a tu lado ¡Te deseamos una feliz navidad y prospero año! 
2",☃,2,,,[],https://twitter.com/EfectyOficial/status/1472993506268434441
1528,Banco Davivienda,@Davivienda,2021-12-20T23:42:36.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@zildride
Seguimos atentos a su mensaje privado para poder ayudarle. Saludos.
1",,1,,,[],https://twitter.com/Davivienda/status/1473076397706919936
1529,Banco Davivienda,@Davivienda,2021-12-20T20:31:00.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@pensil00
Buenas tardes. Seguimos trabajando en brindar la mejor experiencia con nuestros productos y servicios, por medio de nuestros canales estaremos informando cualquier novedad acerca de este servicio. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1473028181225398273
1530,Banco Davivienda,@Davivienda,2021-12-20T23:24:29.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@Japaricio21
Sra. Silvia, seguimos atentos a su mensaje privado para validar su caso.",,,,,[],https://twitter.com/Davivienda/status/1473071838393618433
1531,Banco Davivienda,@Davivienda,2021-12-20T23:07:09.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@rafaelMartAng
Buenas tardes, Sr. Rafael. De antemano, ofrecemos disculpas por las molestias ocasionadas. Para ayudarle con su solicitud, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos.",,,,,[],https://twitter.com/Davivienda/status/1473067478557159427
1532,Banco Davivienda,@Davivienda,2021-12-20T21:03:32.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@laurigarzon
Buenas tardes, Sra. Laura. Para nosotros es importante la seguridad de nuestros clientes. Por favor escribanos por mensaje privado para realizar el respectivo reporte. Quedamos atentos. Saludos.
1",,,,1,[],https://twitter.com/Davivienda/status/1473036366606831620
1533,Banco Davivienda,@Davivienda,2021-12-20T22:55:17.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@JosJime94206566
Sr. José, para ayudarle con su solicitud, le invitamos a revisar el mensaje que le enviamos por interno. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1473064492602822659
1534,AlguienQueComentó,@salchiipapas,2021-12-20T16:10:50.000Z,"AlguienQueComentó
@salchiipapas
·
20 dic.","En respuesta a 
@juano191
 @Davivienda
 y 
@sicsuper
Cambie de banco. 
De nada y vuelva pronto",🎄 🎄,,,,[],https://twitter.com/salchiipapas/status/1472962706294849537
1535,Banco Davivienda,@Davivienda,2021-12-20T16:46:56.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@mnirgg
Hola, gracias por escribirnos. Los canales de atención del Banco Davivienda son únicamente la líneas (601) 3383838; el botón ""Atención en línea"" en el App Davivienda Móvil o puede indicarnos su consulta por mensaje privado y con gusto le ayudaremos. Le habló, Laura A.",,,,,[],https://twitter.com/Davivienda/status/1472971794034221065
1536,Banco Davivienda,@Davivienda,2021-12-20T23:19:41.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@Japaricio21
Buenas noches, Sra. Silvia. Para revisar su caso por favor envíenos su nombre y número de documento, únicamente por mensaje privado. Quedamos atentos.
1",,1,,,[],https://twitter.com/Davivienda/status/1473070629641359361
1537,Banco Davivienda,@Davivienda,2021-12-20T17:43:08.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@digestefan
Buenas tardes, Sr. Diego. Para nosotros es importante mejorar su experiencia con Davivienda por este motivo, le sugerimos nos siga para contactarnos por mensaje privado y conocer su caso en detalle. Quedamos pendientes de su respuesta. Feliz día.",,,,,[],https://twitter.com/Davivienda/status/1472985935465918471
1538,Banco Davivienda,@Davivienda,2021-12-20T16:20:26.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@senorasalvaje
 y 
@IsabelaV67
Hola Jennifer, trabajamos continuamente para mejorar su experiencia. Para nosotros es importante brindar acompañamiento a su caso por favor contáctenos por mensaje privado para que le podamos ayudar. Quedamos atentos. Saludos.
1
1",👋,1,,1,[],https://twitter.com/Davivienda/status/1472965122494767104
1539,Banco Davivienda,@Davivienda,2021-12-20T16:41:10.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@sergiogomezf
Buenos días, nos permitimos informarle que el mensaje fue recibido, su solicitud se está atendiendo por mensaje interno. Feliz día.",,,,,[],https://twitter.com/Davivienda/status/1472970340640825345
1540,Banco Davivienda,@Davivienda,2021-12-20T16:51:43.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@ingsis_john
Buenos días. Queremos conocer los detalles de su caso, por favor escríbanos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1472972996960681988
1541,Banco Davivienda,@Davivienda,2021-12-20T17:01:25.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@IvanRodriguez7M
Buenas tardes. Lamentamos los inconvenientes presentados. Por favor escríbanos por mensaje privado y con gusto lo validaremos. Quedamos atentos.",,,,,[],https://twitter.com/Davivienda/status/1472975436401430528
1542,Banco Davivienda,@Davivienda,2021-12-20T15:18:16.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@Perenguena
Hola Misia. Trabajamos cada día para mejorar su experiencia. Nos interesa conocer en detalle lo ocurrido, por favor amplíenos los detalles de su caso y confírmenos sus datos por mensaje interno, para brindar pronta asistencia. Le hablo, Laura A. ",,,,,[],https://twitter.com/Davivienda/status/1472949479233900544
1543,Banco Davivienda,@Davivienda,2021-12-20T15:06:59.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@oliver_valbuena
Buenos días, evidenciamos que su novedad está siendo atendida por mensaje interno. Cualquier inquietud adicional estaremos atentos para ayudarle. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1472946640587685888
1544,Banco Davivienda,@Davivienda,2021-12-20T16:57:34.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@laam1983
Buenos días, Sr. Leandro. Trabajamos continuamente para mejorar su experiencia. Le pedimos detallar su caso por mensaje privado para que le podamos ayudar. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1472974469031333890
1545,Banco Davivienda,@Davivienda,2021-12-20T16:33:53.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@senorasalvaje
Hola Jennifer , gracias por contactarnos. Estaremos atentos por medio de mensaje privado, para verificar los detalles de su caso. Feliz día.
1",,1,,,[],https://twitter.com/Davivienda/status/1472968507356639238
1546,Banco Davivienda,@Davivienda,2021-12-20T17:42:28.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@lonch222
Buenas tardes, Sr. Alonso, lamentamos este tipo de inconvenientes. Por favor escribanos por mensaje privado para validar su caso. Quedamos atentos.",,,,,[],https://twitter.com/Davivienda/status/1472985769291755527
